ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
53C STRATHMORE AVENUE FORFAR HEIGHTS SINGAPORE 145053,53C,FORFAR HEIGHTS,1.29299460255264,103.808585758367,103.808585758367,145053,STRATHMORE AVENUE,FORFAR HEIGHTS,25247.4512372855,30598.3062143438
53D STRATHMORE AVENUE SINGAPORE 146053,53D,NIL,1.29310697473713,103.808994282288,103.808994282288,146053,STRATHMORE AVENUE,53D STRATHMORE AVENUE SINGAPORE 146053,25292.9165334832,30610.7313124649
8 STRATHMORE ROAD SINGAPORE 148795,8,NIL,1.29292342521139,103.813418920953,103.813418920953,148795,STRATHMORE ROAD,8 STRATHMORE ROAD SINGAPORE 148795,25785.3403372513,30590.431060072
1 STRATHMORE ROAD QUEENSTOWN SECONDARY SCHOOL SINGAPORE 148800,1,QUEENSTOWN SECONDARY SCHOOL,1.2935332938077,103.81317546974,103.81317546974,148800,STRATHMORE ROAD,QUEENSTOWN SECONDARY SCHOOL,25758.246859666,30657.8674013633
300 TANGLIN HALT ROAD NEW TOWN CAREHUT SINGAPORE 148812,300,NEW TOWN CAREHUT,1.29981138884057,103.799964819895,103.799964819895,148812,TANGLIN HALT ROAD,NEW TOWN CAREHUT,24288.0252855225,31352.0824043378
48A TANGLIN HALT ROAD TANGLIN HALT MARKET SINGAPORE 148813,48A,TANGLIN HALT MARKET,1.30055807077531,103.797719379651,103.797719379651,148813,TANGLIN HALT ROAD,TANGLIN HALT MARKET,24038.1290284544,31434.6500739045
1 STIRLING ROAD SHEPHERD'S HILL ESTATE SINGAPORE 148942,1,SHEPHERD'S HILL ESTATE,1.29179365425395,103.807399514928,103.807399514928,148942,STIRLING ROAD,SHEPHERD'S HILL ESTATE,25115.4312516339,30465.5128514413
2 STIRLING ROAD QUEENSTOWN TELEPHONE EXCHANGE SINGAPORE 148943,2,QUEENSTOWN TELEPHONE EXCHANGE,1.29222112261358,103.807595929393,103.807595929393,148943,STIRLING ROAD,QUEENSTOWN TELEPHONE EXCHANGE,25137.2909710826,30512.7798796371
3 STIRLING ROAD SHEPHERD'S HILL ESTATE SINGAPORE 148944,3,SHEPHERD'S HILL ESTATE,1.29184183515708,103.80724650489,103.80724650489,148944,STIRLING ROAD,SHEPHERD'S HILL ESTATE,25098.4026050661,30470.8406219352
7 STIRLING ROAD SHEPHERD'S HILL ESTATE SINGAPORE 148945,7,SHEPHERD'S HILL ESTATE,1.29198636867824,103.806778101006,103.806778101006,148945,STIRLING ROAD,SHEPHERD'S HILL ESTATE,25046.2734490372,30486.8229345735
9 STIRLING ROAD SHEPHERD'S HILL ESTATE SINGAPORE 148946,9,SHEPHERD'S HILL ESTATE,1.29204676048068,103.806597631308,103.806597631308,148946,STIRLING ROAD,SHEPHERD'S HILL ESTATE,25026.1887954939,30493.500959821
156B STIRLING ROAD TRUE WAY PRESBYTERIAN CHURCH SINGAPORE 148947,156B,TRUE WAY PRESBYTERIAN CHURCH,1.29374022280816,103.805996894914,103.805996894914,148947,STIRLING ROAD,TRUE WAY PRESBYTERIAN CHURCH,24959.3340232428,30680.756020382
473 STIRLING ROAD QUEENSTOWN SPORTS CENTRE SINGAPORE 148948,473,QUEENSTOWN SPORTS CENTRE,1.29672719982417,103.802435206972,103.802435206972,148948,STIRLING ROAD,QUEENSTOWN SPORTS CENTRE,24562.9531045882,31011.045131851
473A STIRLING ROAD QUEENSTOWN STADIUM SINGAPORE 148949,473A,QUEENSTOWN STADIUM,1.29621485930966,103.802234396585,103.802234396585,148949,STIRLING ROAD,QUEENSTOWN STADIUM,24540.6039821114,30954.3934244979
501 STIRLING ROAD BLK A (MDIS UNICAMPUS) SINGAPORE 148951,501,BLK A (MDIS UNICAMPUS),1.29748867796585,103.801137183337,103.801137183337,148951,STIRLING ROAD,BLK A (MDIS UNICAMPUS),24418.495580676,31095.247272538
590 STIRLING ROAD MASJID MUJAHIDIN SINGAPORE 148952,590,MASJID MUJAHIDIN,1.29814971848511,103.800866437422,103.800866437422,148952,STIRLING ROAD,MASJID MUJAHIDIN,24388.3648925321,31168.3421225809
1085 STIRLING ROAD TIONG GHEE TEMPLE SINGAPORE 148953,1085,TIONG GHEE TEMPLE,1.29095169285268,103.804106669107,103.804106669107,148953,STIRLING ROAD,TIONG GHEE TEMPLE,24748.9647563789,30372.417069098
10 STIRLING ROAD QUEENS SINGAPORE 148954,10,QUEENS,1.29299604681606,103.805665563173,103.805665563173,148954,STIRLING ROAD,QUEENS,24922.4587808242,30598.4692679718
12 STIRLING ROAD QUEENS SINGAPORE 148955,12,QUEENS,1.29304766521763,103.806248213029,103.806248213029,148955,STIRLING ROAD,QUEENS,24987.302729845,30604.1762660351
14 STIRLING ROAD QUEENS SINGAPORE 148956,14,QUEENS,1.29261703400921,103.806073497398,103.806073497398,148956,STIRLING ROAD,QUEENS,24967.8578809416,30556.5594912861
16 STIRLING ROAD QUEENS SINGAPORE 148957,16,QUEENS,1.29267425406171,103.806663243377,103.806663243377,148957,STIRLING ROAD,QUEENS,25033.4915821934,30562.8858933672
580 STIRLING ROAD NATIONAL UNIVERSITY POLYCLINICS (QUEENSTOWN POLYCLINIC) SINGAPORE 148958,580,NATIONAL UNIVERSITY POLYCLINICS (QUEENSTOWN POLYCLINIC),1.29847547391978,103.800957796297,103.800957796297,148958,STIRLING ROAD,NATIONAL UNIVERSITY POLYCLINICS (QUEENSTOWN POLYCLINIC),24398.532786035,31204.3623549957
503 STIRLING ROAD MDIS AUDITORIUM SINGAPORE 148959,503,MDIS AUDITORIUM,1.29675041361959,103.800860376435,103.800860376435,148959,STIRLING ROAD,MDIS AUDITORIUM,24387.6883728281,31013.6141875051
21 STIRLING ROAD STIRLING RESIDENCES SINGAPORE 148960,21,STIRLING RESIDENCES,1.29205481713546,103.805546433928,103.805546433928,148960,STIRLING ROAD,STIRLING RESIDENCES,24909.1995878769,30494.3930783719
23 STIRLING ROAD STIRLING RESIDENCES SINGAPORE 148961,23,STIRLING RESIDENCES,1.29161477521886,103.805052653091,103.805052653091,148961,STIRLING ROAD,STIRLING RESIDENCES,24854.245490659,30445.7361140959
25 STIRLING ROAD STIRLING RESIDENCES SINGAPORE 148962,25,STIRLING RESIDENCES,1.29114950641845,103.804573610517,103.804573610517,148962,STIRLING ROAD,STIRLING RESIDENCES,24800.9315852113,30394.2896827068
1 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 148994,1,SHEPHERD'S HILL ESTATE,1.29190158107128,103.807074456517,103.807074456517,148994,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,25079.2551693711,30477.4472147413
2 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 148995,2,SHEPHERD'S HILL ESTATE,1.29187214550475,103.806530773523,103.806530773523,148995,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,25018.7478959849,30474.1930130068
3 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 148996,3,SHEPHERD'S HILL ESTATE,1.29154818633352,103.806580266306,103.806580266306,148996,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,25024.2556399098,30438.371217493
4 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 148997,4,SHEPHERD'S HILL ESTATE,1.29177216127686,103.806353420126,103.806353420126,148997,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24999.0098713906,30463.1374806147
5 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 148998,5,SHEPHERD'S HILL ESTATE,1.29142337572427,103.806438109983,103.806438109983,148998,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,25008.4347161613,30424.5704697818
6 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 148999,6,SHEPHERD'S HILL ESTATE,1.29164905082589,103.806212689182,103.806212689182,148999,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24983.3475821447,30449.5247273501
7 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 149000,7,SHEPHERD'S HILL ESTATE,1.29125474296735,103.806300305121,103.806300305121,149000,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24993.0980196157,30405.9240902886
8 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 149001,8,SHEPHERD'S HILL ESTATE,1.29150968134839,103.80606259312,103.80606259312,149001,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24966.643014879,30434.1141466554
9 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 149002,9,SHEPHERD'S HILL ESTATE,1.29114675739363,103.806137668729,103.806137668729,149002,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24974.997856156,30393.9837944638
10 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 149003,10,SHEPHERD'S HILL ESTATE,1.29137663520764,103.80589775267,103.80589775267,149003,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24948.2975294115,30419.4027866535
11 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 149004,11,SHEPHERD'S HILL ESTATE,1.29103676496081,103.806015243206,103.806015243206,149004,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24961.37281409,30381.8215435147
12 SHEPHERDS DRIVE SHEPHERD'S HILL ESTATE SINGAPORE 149005,12,SHEPHERD'S HILL ESTATE,1.29125641878479,103.805770577836,103.805770577836,149005,SHEPHERDS DRIVE,SHEPHERD'S HILL ESTATE,24934.1439175457,30406.1100265123
13 SHEPHERDS DRIVE SINGAPORE 149006,13,NIL,1.29092468961127,103.805860570178,103.805860570178,149006,SHEPHERDS DRIVE,13 SHEPHERDS DRIVE SINGAPORE 149006,24944.1588971941,30369.4290137459
